"nhs_region","trust_type","trust_name","provider_code","wk_start","wk","onset_category","n","ecds_last_update","sus_last_update"
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-05-04,18,"CO",14,2020-05-18,2020-06-12
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-05-04,18,"HO.HA",1,2020-01-14,NA
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-05-04,18,"HO.iHA",5,2020-05-07,2020-06-01
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-05-04,18,"HO.pHA",1,2020-04-27,2020-05-14
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-05-04,18,"Unlinked",8,NA,2020-05-28
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-05-11,19,"CO",8,2020-05-24,2020-06-03
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-05-11,19,"HO.iHA",4,2020-05-12,2020-07-22
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-05-11,19,"HO.pHA",1,2020-05-04,2020-05-21
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-05-11,19,"Unlinked",7,2020-05-31,2020-06-03
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-05-18,20,"CO",5,2020-05-26,2020-06-19
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-05-18,20,"HO.iHA",1,2020-05-18,2020-07-11
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-05-18,20,"HO.pHA",1,2020-05-10,2020-05-30
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-05-18,20,"Unlinked",6,NA,NA
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-05-25,21,"HO.pHA",2,2020-05-16,2020-06-09
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-05-25,21,"Unlinked",2,NA,NA
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-06-01,22,"CO",2,2020-06-06,2020-06-10
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-06-01,22,"HO.HA",2,2020-04-27,2020-07-08
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-06-01,22,"HO.iHA",2,2020-05-31,2020-07-09
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-06-01,22,"HO.pHA",1,2020-05-25,NA
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-06-01,22,"Unlinked",1,NA,NA
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-06-08,23,"HO.iHA",2,2020-06-10,2020-06-24
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-06-15,24,"CO",1,NA,2020-06-19
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-06-15,24,"HO.iHA",1,2020-06-10,2020-06-22
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-06-15,24,"Unlinked",2,NA,NA
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-06-22,25,"CO",1,2020-06-26,NA
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-06-22,25,"Unlinked",2,NA,NA
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-06-29,26,"CO",2,2020-06-29,2020-06-29
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-06-29,26,"HO.HA",1,NA,2020-07-22
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-06-29,26,"HO.iHA",2,2020-07-02,2020-07-20
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-07-13,28,"CO",1,2020-07-25,2020-07-26
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-07-13,28,"Unlinked",4,NA,NA
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-07-20,29,"CO",1,NA,2020-07-28
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-07-27,30,"Unlinked",1,2020-09-02,NA
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-08-03,31,"CO",1,NA,2020-08-11
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-08-10,32,"CO",1,2020-08-24,2020-08-26
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-08-17,33,"CO",2,2020-08-23,2020-08-24
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-08-24,34,"CO",1,2020-08-29,NA
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-08-31,35,"CO",2,2020-09-08,NA
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-08-31,35,"Unlinked",1,NA,NA
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-09-07,36,"CO",3,2020-09-13,NA
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-09-07,36,"Unlinked",4,NA,2020-09-06
"EAST OF ENGLAND","ACUTE","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RGT",2020-09-14,37,"Unlinked",2,NA,NA
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-02-24,8,"CO",1,2020-02-28,NA
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-03-02,9,"CO",1,2020-03-03,NA
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-03-02,9,"Unlinked",1,2020-03-02,NA
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-03-09,10,"CO",4,2020-03-15,2020-03-31
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-03-16,11,"CO",16,2020-03-21,2020-04-12
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-03-16,11,"HO.HA",1,2020-03-02,2020-04-28
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-03-16,11,"HO.iHA",5,2020-03-18,2020-03-20
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-03-16,11,"Unlinked",2,2020-03-13,2020-03-05
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-03-23,12,"CO",64,2020-03-29,2020-04-15
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-03-23,12,"HO.iHA",3,2020-03-22,2020-04-06
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-03-23,12,"HO.pHA",1,2020-03-20,2020-04-02
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-03-23,12,"Unlinked",6,2020-07-20,2020-08-24
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-03-30,13,"CO",83,2020-04-11,2020-05-30
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-03-30,13,"HO.HA",1,2020-03-15,2020-04-09
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-03-30,13,"HO.iHA",8,2020-04-01,2020-04-24
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-03-30,13,"HO.pHA",1,2020-03-24,2020-04-10
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-03-30,13,"Unlinked",7,2020-06-23,2020-07-23
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-04-06,14,"CO",72,2020-04-18,2020-06-17
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-04-06,14,"HO.HA",1,2020-01-22,NA
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-04-06,14,"HO.iHA",8,2020-04-08,2020-05-07
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-04-06,14,"Unlinked",17,2020-07-19,2020-04-18
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-04-13,15,"CO",35,2020-04-21,2020-05-08
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-04-13,15,"HO.iHA",1,2020-04-14,2020-04-18
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-04-13,15,"HO.pHA",1,2020-04-05,2020-04-19
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-04-13,15,"Unlinked",15,2020-06-19,2020-03-20
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-04-20,16,"CO",33,2020-05-02,2020-06-21
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-04-20,16,"HO.iHA",8,2020-04-23,2020-05-23
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-04-20,16,"Unlinked",4,2020-03-07,2020-03-12
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-04-27,17,"CO",24,2020-05-10,2020-05-28
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-04-27,17,"HO.iHA",7,2020-04-28,2020-06-24
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-04-27,17,"HO.pHA",5,2020-04-22,2020-06-19
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-04-27,17,"Unlinked",6,2020-09-03,NA
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-05-04,18,"CO",27,2020-05-16,2020-06-04
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-05-04,18,"HO.HA",3,2020-04-21,2020-06-19
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-05-04,18,"HO.pHA",1,2020-04-30,2020-05-27
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-05-11,19,"CO",24,2020-05-27,2020-06-22
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-05-11,19,"HO.HA",4,2020-04-30,2020-05-21
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-05-11,19,"HO.iHA",2,2020-05-08,2020-05-20
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-05-11,19,"HO.pHA",2,2020-05-07,2020-05-31
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-05-18,20,"CO",11,2020-05-28,2020-06-13
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-05-18,20,"HO.HA",1,2020-04-29,2020-05-28
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-05-18,20,"HO.pHA",1,2020-05-07,2020-05-29
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-05-25,21,"CO",7,2020-05-31,2020-06-23
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-06-01,22,"CO",1,2020-06-01,2020-06-19
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-06-08,23,"CO",4,2020-06-12,2020-07-11
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-06-08,23,"Unlinked",1,NA,NA
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-06-15,24,"CO",2,2020-06-17,2020-07-06
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-06-22,25,"CO",1,2020-06-24,2020-07-16
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-06-29,26,"CO",4,2020-06-30,2020-07-17
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-07-27,30,"CO",1,2020-07-29,2020-08-01
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-08-03,31,"CO",1,NA,2020-08-13
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-08-17,33,"CO",3,2020-09-01,2020-08-20
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-08-24,34,"CO",2,2020-09-13,NA
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-08-31,35,"Unlinked",1,NA,NA
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-09-07,36,"CO",2,2020-09-09,NA
"EAST OF ENGLAND","ACUTE","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RWH",2020-09-14,37,"CO",2,2020-09-17,NA
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-03-09,10,"CO",1,2020-03-14,2020-04-01
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-03-09,10,"Unlinked",2,2020-03-11,NA
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-03-16,11,"CO",18,2020-03-22,2020-04-10
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-03-16,11,"HO.iHA",6,2020-03-20,2020-05-03
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-03-16,11,"HO.pHA",1,NA,2020-03-25
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-03-16,11,"Unlinked",1,2020-03-20,2020-03-22
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-03-23,12,"CO",72,2020-04-04,2020-09-21
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-03-23,12,"HO.HA",11,2020-03-09,2020-04-13
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-03-23,12,"HO.iHA",12,2020-03-27,2020-04-12
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-03-23,12,"HO.pHA",8,2020-03-18,2020-04-12
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-03-23,12,"Unlinked",4,2020-04-25,2020-05-18
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-03-30,13,"CO",127,2020-04-14,2020-09-21
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-03-30,13,"HO.HA",10,2020-03-18,2020-09-21
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-03-30,13,"HO.iHA",15,2020-04-02,2020-05-07
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-03-30,13,"HO.pHA",7,2020-03-28,2020-04-26
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-03-30,13,"Unlinked",7,2020-05-25,2020-05-27
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-04-06,14,"CO",119,2020-04-24,2020-09-21
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-04-06,14,"HO.HA",10,2020-03-23,2020-09-21
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-04-06,14,"HO.iHA",22,2020-04-09,2020-09-21
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-04-06,14,"HO.pHA",6,2020-04-04,2020-09-21
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-04-06,14,"Unlinked",5,2020-06-27,NA
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-04-13,15,"CO",113,2020-05-01,2020-09-21
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-04-13,15,"HO.HA",2,2020-02-29,2020-09-21
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-04-13,15,"HO.iHA",8,2020-04-16,2020-09-21
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-04-13,15,"HO.pHA",1,2020-04-06,2020-04-17
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-04-13,15,"Unlinked",17,2020-08-30,2020-07-13
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-04-20,16,"CO",107,2020-05-10,2020-06-08
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-04-20,16,"HO.HA",3,2020-04-08,2020-09-21
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-04-20,16,"HO.iHA",10,2020-04-22,2020-09-21
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-04-20,16,"HO.pHA",4,2020-04-16,2020-05-19
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-04-20,16,"Unlinked",91,2020-09-01,2020-04-20
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-04-27,17,"CO",69,2020-05-15,2020-06-08
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-04-27,17,"HO.HA",1,2020-04-19,2020-05-19
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-04-27,17,"HO.iHA",8,2020-04-28,2020-06-23
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-04-27,17,"HO.pHA",3,2020-04-25,2020-06-01
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-04-27,17,"Unlinked",43,2020-08-24,2020-06-16
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-05-04,18,"CO",29,2020-05-15,2020-06-18
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-05-04,18,"HO.HA",2,2020-04-11,2020-09-21
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-05-04,18,"HO.iHA",7,2020-05-06,2020-05-14
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-05-04,18,"HO.pHA",5,2020-04-28,2020-05-22
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-05-04,18,"Unlinked",24,2020-09-13,2020-07-02
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-05-11,19,"CO",27,2020-05-30,2020-06-10
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-05-11,19,"HO.HA",4,2020-04-29,2020-07-06
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-05-11,19,"HO.iHA",1,2020-05-10,2020-05-31
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-05-11,19,"HO.pHA",2,2020-05-04,2020-05-20
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-05-11,19,"Unlinked",13,2020-01-30,NA
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-05-18,20,"CO",14,2020-06-02,2020-06-13
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-05-18,20,"HO.HA",1,2020-03-26,NA
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-05-18,20,"HO.iHA",3,2020-05-22,2020-06-15
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-05-18,20,"HO.pHA",3,2020-05-10,2020-06-03
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-05-18,20,"Unlinked",9,2020-06-19,NA
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-05-25,21,"CO",14,2020-06-09,2020-06-24
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-05-25,21,"HO.iHA",1,2020-05-24,2020-06-01
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-05-25,21,"Unlinked",1,2020-07-31,2020-08-01
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-06-01,22,"CO",8,2020-06-07,2020-06-19
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-06-01,22,"HO.HA",2,2020-05-14,2020-06-29
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-06-01,22,"HO.iHA",4,2020-06-01,2020-06-12
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-06-01,22,"HO.pHA",1,2020-05-23,2020-06-11
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-06-01,22,"Unlinked",1,2020-06-02,NA
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-06-08,23,"CO",3,2020-06-15,2020-07-27
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-06-15,24,"CO",2,2020-06-16,2020-06-30
"EAST OF ENGLAND","ACUTE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","RDE",2020-06-22,25,"CO",2,2020-06-26,2020-06-29
